iter	Passed	Remaining
6336	51416	29720
6337	51422	29711
6338	51431	29703
6339	51438	29694
6340	51446	29686
6341	51454	29678
6342	51462	29670
6343	51470	29661
6344	51477	29653
6345	51485	29645
6346	51493	29636
6347	51499	29627
6348	51506	29619
6349	51514	29610
6350	51521	29602
6351	51529	29593
6352	51536	29585
6353	51543	29576
6354	51551	29567
6355	51558	29559
6356	51566	29551
6357	51575	29543
6358	51584	29535
6359	51591	29527
6360	51599	29519
6361	51606	29510
6362	51614	29502
6363	51621	29493
6364	51629	29484
6365	51636	29476
6366	51643	29467
6367	51650	29458
6368	51657	29450
6369	51665	29441
6370	51671	29432
6371	51678	29423
6372	51685	29415
6373	51693	29406
6374	51700	29398
6375	51707	29389
6376	51714	29380
6377	51722	29372
6378	51729	29364
6379	51737	29355
6380	51745	29347
6381	51753	29339
6382	51761	29331
6383	51768	29322
6384	51777	29314
6385	51785	29306
6386	51793	29298
6387	51801	29290
6388	51808	29281
6389	51814	29272
6390	51821	29263
6391	51828	29254
6392	51835	29246
6393	51844	29238
6394	51850	29229
6395	51858	29221
6396	51866	29212
6397	51872	29203
6398	51879	29194
6399	51887	29186
6400	51894	29177
6401	51901	29169
6402	51909	29160
6403	51915	29151
6404	51923	29143
6405	51929	29134
6406	51948	29132
6407	51978	29136
6408	51985	29127
6409	51994	29120
6410	52001	29111
6411	52009	29103
6412	52050	29113
6413	52078	29116
6414	52101	29116
6415	52111	29109
6416	52121	29102
6417	52131	29095
6418	52137	29086
6419	52145	29078
6420	52153	29069
6421	52161	29061
6422	52168	29052
6423	52176	29044
6424	52183	29035
6425	52191	29027
6426	52199	29019
6427	52209	29012
6428	52216	29003
6429	52225	28995
6430	52232	28987
6431	52240	28979
6432	52246	28969
6433	52253	28960
6434	52261	28953
6435	52268	28944
6436	52275	28935
6437	52282	28926
6438	52290	28918
6439	52297	28909
6440	52304	28901
6441	52311	28892
6442	52318	28883
6443	52326	28875
6444	52334	28866
6445	52342	28858
6446	52348	28849
6447	52355	28841
6448	52363	28832
6449	52371	28824
6450	52378	28815
6451	52385	28807
6452	52393	28798
6453	52402	28791
6454	52411	28783
6455	52419	28775
6456	52427	28767
6457	52434	28758
6458	52441	28750
6459	52449	28741
6460	52456	28732
6461	52463	28724
6462	52471	28715
6463	52478	28707
6464	52485	28698
6465	52492	28690
6466	52501	28681
6467	52509	28674
6468	52518	28666
6469	52526	28658
6470	52533	28649
6471	52540	28640
6472	52547	28632
6473	52555	28623
6474	52562	28615
6475	52570	28606
6476	52578	28598
6477	52586	28590
6478	52594	28582
6479	52603	28574
6480	52611	28566
6481	52619	28558
6482	52626	28549
6483	52634	28541
6484	52642	28533
6485	52648	28524
6486	52655	28515
6487	52662	28506
6488	52669	28498
6489	52677	28489
6490	52684	28480
6491	52691	28472
6492	52698	28463
6493	52706	28455
6494	52712	28446
6495	52720	28438
6496	52728	28429
6497	52735	28420
6498	52742	28412
6499	52749	28403
6500	52757	28395
6501	52764	28386
6502	52770	28377
6503	52778	28369
6504	52785	28360
6505	52793	28352
6506	52803	28345
6507	52832	28348
6508	52858	28349
6509	52868	28342
6510	52880	28336
6511	52889	28328
6512	52896	28320
6513	52903	28311
6514	52911	28303
6515	52919	28295
6516	52927	28286
6517	52935	28278
6518	52942	28270
6519	52949	28261
6520	52957	28253
6521	53012	28270
6522	53019	28261
6523	53027	28253
6524	53036	28245
6525	53046	28238
6526	53056	28231
6527	53067	28224
6528	53075	28216
6529	53084	28208
6530	53091	28200
6531	53099	28191
6532	53106	28183
6533	53113	28174
6534	53119	28165
6535	53127	28157
6536	53134	28148
6537	53141	28139
6538	53148	28130
6539	53155	28121
6540	53162	28113
6541	53168	28104
6542	53175	28095
6543	53183	28087
6544	53190	28078
6545	53197	28069
6546	53204	28061
6547	53211	28052
6548	53219	28043
6549	53227	28035
6550	53234	28027
6551	53249	28022
6552	53264	28017
6553	53276	28011
6554	53287	28005
6555	53302	28001
6556	53315	27995
6557	53328	27989
6558	53341	27984
6559	53353	27978
6560	53364	27971
6561	53371	27962
6562	53379	27954
6563	53387	27946
6564	53395	27938
6565	53402	27929
6566	53410	27921
6567	53418	27912
6568	53426	27904
6569	53435	27897
6570	53445	27890
6571	53452	27881
6572	53459	27872
6573	53468	27865
6574	53476	27856
6575	53484	27848
6576	53492	27840
6577	53499	27831
6578	53507	27823
6579	53514	27814
6580	53522	27806
6581	53530	27798
6582	53538	27789
6583	53545	27781
6584	53553	27773
6585	53561	27764
6586	53568	27756
6587	53575	27747
6588	53583	27739
6589	53589	27730
6590	53596	27721
6591	53604	27712
6592	53612	27704
6593	53620	27696
6594	53629	27688
6595	53641	27682
6596	53653	27676
6597	53686	27681
6598	53720	27686
6599	53734	27681
6600	53748	27676
6601	53758	27669
6602	53766	27660
6603	53772	27651
6604	53780	27643
6605	53788	27635
6606	53796	27626
6607	53803	27618
6608	53812	27610
6609	53822	27603
6610	53829	27594
6611	53838	27586
6612	53849	27580
6613	53856	27571
6614	53865	27563
6615	53872	27554
6616	53879	27546
6617	53886	27537
6618	53892	27528
6619	53900	27519
6620	53906	27511
6621	53914	27502
6622	53922	27494
6623	53928	27485
6624	53935	27476
6625	53942	27467
6626	53950	27459
6627	53957	27450
6628	53965	27442
6629	53971	27433
6630	53979	27425
6631	53986	27416
6632	53992	27407
6633	54000	27399
6634	54057	27415
6635	54064	27407
6636	54073	27399
6637	54086	27393
6638	54094	27385
6639	54102	27377
6640	54111	27369
6641	54119	27361
6642	54127	27352
6643	54134	27344
6644	54142	27335
6645	54148	27326
6646	54155	27318
6647	54163	27309
6648	54169	27300
6649	54176	27291
6650	54183	27283
6651	54190	27274
6652	54197	27265
6653	54205	27257
6654	54213	27249
6655	54221	27241
6656	54228	27232
6657	54235	27223
6658	54243	27215
6659	54250	27206
6660	54259	27198
6661	54266	27190
6662	54275	27182
6663	54284	27175
6664	54293	27166
6665	54300	27158
6666	54307	27149
6667	54315	27141
6668	54322	27132
6669	54329	27124
6670	54337	27115
6671	54344	27107
6672	54351	27098
6673	54359	27089
6674	54365	27081
6675	54373	27072
6676	54381	27064
6677	54388	27055
6678	54396	27047
6679	54404	27039
6680	54412	27031
6681	54419	27022
6682	54426	27013
6683	54434	27005
6684	54442	26997
6685	54449	26988
6686	54456	26979
6687	54465	26972
6688	54477	26965
6689	54490	26960
6690	54505	26955
6691	54540	26960
6692	54572	26964
6693	54581	26956
